ts,household_id,dialog_id,status,scenario_name,profile_scenario,mode,error
1776694692,HH004374,DIALOG_HH004374,success,already_analyzed,already_analyzed,oos_exclusion_seed,
1776694692,HH004402,DIALOG_HH004402,success,already_analyzed,already_analyzed,oos_exclusion_seed,
1776694692,HH004411,DIALOG_HH004411,success,already_analyzed,already_analyzed,oos_exclusion_seed,
1776694692,HH004412,DIALOG_HH004412,success,already_analyzed,already_analyzed,oos_exclusion_seed,
1776694692,HH004457,DIALOG_HH004457,success,already_analyzed,already_analyzed,oos_exclusion_seed,
1776694692,HH004468,DIALOG_HH004468,success,already_analyzed,already_analyzed,oos_exclusion_seed,
1776694692,HH004631,DIALOG_HH004631,success,already_analyzed,already_analyzed,oos_exclusion_seed,
1776694692,HH004663,DIALOG_HH004663,success,already_analyzed,already_analyzed,oos_exclusion_seed,
1776694692,HH004669,DIALOG_HH004669,success,already_analyzed,already_analyzed,oos_exclusion_seed,
1776694692,HH004686,DIALOG_HH004686,success,already_analyzed,already_analyzed,oos_exclusion_seed,
1776694692,HH004688,DIALOG_HH004688,success,already_analyzed,already_analyzed,oos_exclusion_seed,
1776694692,HH004692,DIALOG_HH004692,success,already_analyzed,already_analyzed,oos_exclusion_seed,
1776694692,HH004697,DIALOG_HH004697,success,already_analyzed,already_analyzed,oos_exclusion_seed,
1776694692,HH004715,DIALOG_HH004715,success,already_analyzed,already_analyzed,oos_exclusion_seed,
1776694692,HH004721,DIALOG_HH004721,success,already_analyzed,already_analyzed,oos_exclusion_seed,
1776694692,HH004762,DIALOG_HH004762,success,already_analyzed,already_analyzed,oos_exclusion_seed,
1776694692,HH004777,DIALOG_HH004777,success,already_analyzed,already_analyzed,oos_exclusion_seed,
1776694692,HH004794,DIALOG_HH004794,success,already_analyzed,already_analyzed,oos_exclusion_seed,
1776694692,HH004807,DIALOG_HH004807,success,already_analyzed,already_analyzed,oos_exclusion_seed,
1776694692,HH004825,DIALOG_HH004825,success,already_analyzed,already_analyzed,oos_exclusion_seed,
1776694692,HH004856,DIALOG_HH004856,success,already_analyzed,already_analyzed,oos_exclusion_seed,
1776694692,HH004859,DIALOG_HH004859,success,already_analyzed,already_analyzed,oos_exclusion_seed,
1776694692,HH004861,DIALOG_HH004861,success,already_analyzed,already_analyzed,oos_exclusion_seed,
1776694692,HH004870,DIALOG_HH004870,success,already_analyzed,already_analyzed,oos_exclusion_seed,
1776694692,HH004875,DIALOG_HH004875,success,already_analyzed,already_analyzed,oos_exclusion_seed,
1776694692,HH004892,DIALOG_HH004892,success,already_analyzed,already_analyzed,oos_exclusion_seed,
1776694692,HH004899,DIALOG_HH004899,success,already_analyzed,already_analyzed,oos_exclusion_seed,
1776694692,HH004913,DIALOG_HH004913,success,already_analyzed,already_analyzed,oos_exclusion_seed,
1776694692,HH004938,DIALOG_HH004938,success,already_analyzed,already_analyzed,oos_exclusion_seed,
1776694692,HH004950,DIALOG_HH004950,success,already_analyzed,already_analyzed,oos_exclusion_seed,
1776694692,HH004983,DIALOG_HH004983,success,already_analyzed,already_analyzed,oos_exclusion_seed,
1776694692,HH004988,DIALOG_HH004988,success,already_analyzed,already_analyzed,oos_exclusion_seed,
1776696552,HH003467,DIALOG_HH003467,validation_failed,financially_stressed_with_debt,financially_stressed_with_debt,field_chunks,"{""passed"": false, ""strict"": false, ""format_ok"": true, ""bad_transcript_lines"": [], ""pii_terms_detected"": [], ""total_targets"": 72, ""counts"": {""present"": 71, ""approximate"": 0, ""missing"": 1, ""contradiction"": 0, ""unknown"": 0}, ""coverage_lenient"": 0.9861111111111112, ""coverage_strict"": 0.9861111111111112, ""strict_unmatched_target_ids"": [""t00070""], ""strict_unmatched_fields"": [{""target_id"": ""t00070"", ""field_path"": ""protection_policies[policy_id=HH003467_PP1].policy_type"", ""record_type"": ""protection_policies"", ""record_id"": ""HH003467_PP1"", ""source_value"": ""ltc"", ""status"": ""missing""}], ""lenient_failed_fields"": [{""target_id"": ""t00070"", ""field_path"": ""protection_policies[policy_id=HH003467_PP1].policy_type"", ""record_type"": ""protection_policies"", ""record_id"": ""HH003467_PP1"", ""source_value"": ""ltc"", ""status"": ""missing""}]}"
