household_id,scenario,reconstruction_error,isolation_forest_score
HH002416,family_with_mortgage_and_children,0.15973522006546872,0.5161851667542162
HH002417,one_high_earner_one_low_earner,0.08125867781253315,0.4183961307026448
HH002418,family_with_mortgage_and_children,0.07751213819832255,0.39251659223799895
HH002419,affluent_couple_brokerage_and_pensions,0.09500154360864016,0.4217639758859993
HH002420,family_with_mortgage_and_children,0.03541247437077145,0.40018929994544133
HH002421,divorced,0.5805960388745448,0.5482790281191647
HH002422,one_high_earner_one_low_earner,0.23438633379843904,0.43033616424865617
HH002423,secondly_wedded_paying_alimony,0.2145832793602972,0.48405378190719484
HH002424,financially_stressed_with_debt,0.03008099638848532,0.529060138893063
HH002425,pre_retirement_wealthy,0.4255559317635581,0.5887656254975676
HH002426,secondly_wedded_paying_alimony,0.08206151390327601,0.48079646795532777
HH002427,secondly_wedded_paying_alimony,0.07323523295071925,0.4730955788404656
HH002428,family_with_mortgage_and_children,0.07812734043306344,0.4349137931168362
HH002429,secondly_wedded_paying_alimony,0.11915644492881486,0.46900743166932923
HH002430,financially_stressed_with_debt,0.010717135729024893,0.48467074003874
HH002431,family_with_mortgage_and_children,0.110063537116033,0.40474260483735913
HH002432,young_dual_income_low_assets,0.07093524426091903,0.4432522552578444
HH002433,young_dual_income_low_assets,0.017369817468920766,0.4019489481547619
HH002434,one_high_earner_one_low_earner,0.13643101516823436,0.42875458706815056
HH002435,secondly_wedded_paying_alimony,0.08861422635583883,0.45580726443325364
HH002436,divorced,0.05679773593725802,0.3851398370933878
HH002437,one_high_earner_one_low_earner,0.12574267942438058,0.4217143686909314
HH002438,one_high_earner_one_low_earner,0.050935697130977016,0.3834156083245417
HH002439,divorced,0.09866273631049077,0.426817803402315
HH002440,young_dual_income_low_assets,0.08159392594825224,0.393747368696893
HH002441,divorced,0.017233204815974283,0.41750051115749687
HH002442,self_employed_business_owner,0.37878567534977653,0.458149587900477
HH002443,retired_couple_high_assets_low_income,0.1611377548239705,0.4192757132985088
HH002444,affluent_couple_brokerage_and_pensions,0.06122484833877549,0.4029026853324592
HH002445,self_employed_business_owner,0.014430241833531,0.39606782288255876
HH002446,family_with_mortgage_and_children,0.05032380525096572,0.39262274093128735
HH002447,family_with_mortgage_and_children,0.8270638790085991,0.6484319831401608
HH002448,one_high_earner_one_low_earner,0.10280967747364843,0.39580104893164514
HH002449,affluent_couple_brokerage_and_pensions,0.12523359862023792,0.40034618341880573
HH002450,affluent_couple_brokerage_and_pensions,0.034368319511841675,0.4351388207847386
HH002451,one_high_earner_one_low_earner,0.3180137823664047,0.48503376216191696
HH002452,financially_stressed_with_debt,0.015677498232118656,0.4766635519228142
HH002453,retired_couple_high_assets_low_income,0.09032577259138694,0.4011568844985126
HH002454,financially_stressed_with_debt,0.040624469793205914,0.511293012379849
HH002455,financially_stressed_with_debt,0.052934476958160524,0.5164128381310062
HH002456,young_dual_income_low_assets,0.05932963498448891,0.40125584912868173
HH002457,financially_stressed_with_debt,0.08387037512068635,0.5565215738635774
HH002458,young_dual_income_low_assets,0.0471738768235965,0.4115083192431391
HH002459,affluent_couple_brokerage_and_pensions,0.04256332189480799,0.3942144643660336
HH002460,secondly_wedded_paying_alimony,0.17284922504683983,0.5278961626435054
HH002461,pre_retirement_wealthy,0.26520557473068895,0.4358970227382606
HH002462,pre_retirement_wealthy,0.032854858248437056,0.38287061939598765
HH002463,family_with_mortgage_and_children,0.25438068691880805,0.45752501862376865
HH002464,family_with_mortgage_and_children,0.08018324498693327,0.4313962761483547
HH002465,pre_retirement_wealthy,0.06392469566470568,0.40499343506377705
HH002466,secondly_wedded_paying_alimony,0.02297739871181031,0.39946467108591327
HH002467,self_employed_business_owner,0.3160539356400329,0.5815333003877786
HH002468,financially_stressed_with_debt,0.026519160798905397,0.4807097543009001
HH002469,young_dual_income_low_assets,0.10062227986226509,0.4251104268700448
HH002470,self_employed_business_owner,0.1224560714042842,0.4056588449872684
HH002471,pre_retirement_wealthy,0.027279154087374094,0.4011521940234869
HH002472,pre_retirement_wealthy,0.026585490463205783,0.37576459713649857
HH002473,family_with_mortgage_and_children,0.0892114109178637,0.4237250470519868
HH002474,affluent_couple_brokerage_and_pensions,0.008208403886619626,0.3698171754486547
HH002475,retired_couple_high_assets_low_income,0.0399645776671912,0.4079746028742319
HH002476,family_with_mortgage_and_children,0.041241297655093795,0.390701487134517
HH002477,family_with_mortgage_and_children,0.1307095244039116,0.4247021905588907
HH002478,family_with_mortgage_and_children,0.0710820801799828,0.4131009864397367
HH002479,retired_couple_high_assets_low_income,0.07336686964516623,0.3918495560438935
HH002480,divorced,0.12367178254835592,0.41297964796525755
HH002481,affluent_couple_brokerage_and_pensions,0.05042185367315994,0.3891175146745436
HH002482,retired_couple_high_assets_low_income,0.27775576363226445,0.43423397252295126
HH002483,one_high_earner_one_low_earner,0.17209441335770903,0.44927895501120346
HH002484,financially_stressed_with_debt,0.026171788605084557,0.4951170613696752
HH002485,affluent_couple_brokerage_and_pensions,0.12307102511867093,0.42747828700203816
HH002486,affluent_couple_brokerage_and_pensions,0.20652244300181177,0.5004306890495849
HH002487,young_dual_income_low_assets,0.012324529658465536,0.3958688616824065
HH002488,financially_stressed_with_debt,0.046334539473200806,0.5022886017468687
HH002489,family_with_mortgage_and_children,0.19519898749569992,0.5053260648110861
HH002490,family_with_mortgage_and_children,0.08326213575888945,0.4174188520716546
HH002491,retired_couple_high_assets_low_income,0.025307635105035465,0.4053784148811271
HH002492,self_employed_business_owner,0.0263078705110154,0.38080550624832704
HH002493,financially_stressed_with_debt,0.18948554594055106,0.5549485531323441
HH002494,family_with_mortgage_and_children,0.2316436553734906,0.5204138835219666
HH002495,affluent_couple_brokerage_and_pensions,0.04287172206281939,0.37059364760813573
HH002496,affluent_couple_brokerage_and_pensions,0.03141079689978159,0.3795379280117839
HH002497,one_high_earner_one_low_earner,0.16988205260589917,0.46384382111585926
HH002498,family_with_mortgage_and_children,0.03556647564763537,0.4391377312212509
HH002499,self_employed_business_owner,0.10847553111734254,0.49067520208882937
HH002500,family_with_mortgage_and_children,0.015019916777057187,0.4174886593685776
HH002501,widowed,0.04681147249778715,0.4337082553141685
HH002502,family_with_mortgage_and_children,0.4665967024730118,0.5275175459851342
HH002503,self_employed_business_owner,0.1746115490958028,0.5941907850983101
HH002504,one_high_earner_one_low_earner,0.029031617187388767,0.40049845660944083
HH002505,affluent_couple_brokerage_and_pensions,0.05881567306649251,0.4454451443825755
HH002506,family_with_mortgage_and_children,0.034743095458708795,0.4193716680690084
HH002507,affluent_couple_brokerage_and_pensions,0.07429888753081798,0.39754535276795194
HH002508,retired_couple_high_assets_low_income,0.06535061955807774,0.39735597144444423
HH002509,family_with_mortgage_and_children,0.11671783920706846,0.5426133684479404
HH002510,one_high_earner_one_low_earner,0.06537975804217419,0.41219725779214406
HH002511,self_employed_business_owner,0.11736743558041385,0.39943077819358974
HH002512,affluent_couple_brokerage_and_pensions,0.15630408616481054,0.48133733985510807
HH002513,family_with_mortgage_and_children,0.8232533601722374,0.6758983463052621
HH002514,affluent_couple_brokerage_and_pensions,0.0926939605717193,0.3855462937827721
HH002515,self_employed_business_owner,0.029232258786982577,0.39339034601765516
HH002516,one_high_earner_one_low_earner,0.0341286998328518,0.43642018688266593
HH002517,financially_stressed_with_debt,0.05255294891619343,0.5801674053822449
HH002518,secondly_wedded_paying_alimony,0.5951156127400732,0.5880926930282768
HH002519,affluent_couple_brokerage_and_pensions,0.1385509125974774,0.4071046426712859
HH002520,family_with_mortgage_and_children,0.08884509254452944,0.42094493472814964
HH002521,affluent_couple_brokerage_and_pensions,0.03629828496731633,0.4081758354062676
HH002522,family_with_mortgage_and_children,0.12178032243840048,0.5162516174548472
HH002523,one_high_earner_one_low_earner,0.18243536568830182,0.45468030464632814
HH002524,affluent_couple_brokerage_and_pensions,0.07261385928826924,0.38223943587594605
HH002525,divorced,0.06214865673175496,0.3871270334667319
HH002526,retired_couple_high_assets_low_income,0.2534114525097758,0.6084704577309528
HH002527,pre_retirement_wealthy,0.0605659997352798,0.4295835283498421
HH002528,pre_retirement_wealthy,0.10335932032082643,0.41638881526708554
HH002529,one_high_earner_one_low_earner,0.1892143886120422,0.3895573597776891
HH002530,retired_couple_high_assets_low_income,0.030545232106001286,0.3993000403658771
HH002531,retired_couple_high_assets_low_income,0.12410454865850767,0.4331804547475774
HH002532,secondly_wedded_paying_alimony,0.27851669412730296,0.5878938308609883
HH002533,self_employed_business_owner,0.04869547315121622,0.3926382577295725
HH002534,one_high_earner_one_low_earner,0.13879158811122908,0.3934445922561275
HH002535,family_with_mortgage_and_children,0.22348440065472777,0.4222567310165612
HH002536,affluent_couple_brokerage_and_pensions,0.016391494361236516,0.3846216762388987
HH002537,family_with_mortgage_and_children,0.08001587968625654,0.40163584853060474
HH002538,pre_retirement_wealthy,0.060320690326627846,0.39856292094343915
HH002539,financially_stressed_with_debt,0.05704309583433664,0.4795967607276728
HH002540,financially_stressed_with_debt,0.0476051865357422,0.47301213625995975
HH002541,self_employed_business_owner,0.07883849090296355,0.4211524426001567
HH002542,self_employed_business_owner,0.5052980395850549,0.4736824972021152
HH002543,one_high_earner_one_low_earner,0.09188186664584935,0.3958968293958124
HH002544,young_dual_income_low_assets,0.01787117526558203,0.41388768942384296
HH002545,affluent_couple_brokerage_and_pensions,0.03348960701835681,0.39671938678552493
HH002546,retired_couple_high_assets_low_income,0.03034562708920846,0.3998660291114108
HH002547,self_employed_business_owner,0.13592447448932682,0.40430129846929713
HH002548,divorced,0.1563346801059578,0.4168728671964001
HH002549,family_with_mortgage_and_children,0.0627532706045933,0.4336464743241601
HH002550,pre_retirement_wealthy,0.17235965616083032,0.5011845443930925
HH002551,retired_couple_high_assets_low_income,0.0835954391931732,0.37543106172669527
HH002552,family_with_mortgage_and_children,0.4429095076678722,0.5427976021265551
HH002553,affluent_couple_brokerage_and_pensions,0.10838916329992476,0.3894669220080384
HH002554,financially_stressed_with_debt,0.01800324708497082,0.45925435166406947
HH002555,affluent_couple_brokerage_and_pensions,0.17896240471178648,0.47469598505169525
HH002556,one_high_earner_one_low_earner,0.07974695863131824,0.45920156761875786
HH002557,family_with_mortgage_and_children,0.3434329271319212,0.5090288803807493
HH002558,pre_retirement_wealthy,0.05855032400329827,0.38760676454854215
HH002559,family_with_mortgage_and_children,0.12646934534528076,0.4222181608327708
HH002560,secondly_wedded_paying_alimony,0.37114338297943994,0.5895193381279998
HH002561,young_dual_income_low_assets,0.07171855562596235,0.42247541162475477
HH002562,family_with_mortgage_and_children,0.07719769413286781,0.43294515066184475
HH002563,family_with_mortgage_and_children,0.16386414821884668,0.4204156676043371
HH002564,family_with_mortgage_and_children,0.048402858599221305,0.4092532844411918
HH002565,one_high_earner_one_low_earner,1.2979604119157315,0.4953540023022712
HH002566,affluent_couple_brokerage_and_pensions,0.11847544769077455,0.40921834924478256
HH002567,secondly_wedded_paying_alimony,0.1049068835972034,0.4431993684507064
HH002568,secondly_wedded_paying_alimony,0.07649139122677763,0.4387357071315755
HH002569,affluent_couple_brokerage_and_pensions,0.18478626951717503,0.4302004212037012
HH002570,divorced,0.023283538015481088,0.3900747483482316
HH002571,family_with_mortgage_and_children,0.10422042621104702,0.40049218103431505
HH002572,affluent_couple_brokerage_and_pensions,0.05923494324257799,0.39755558508346056
HH002573,young_dual_income_low_assets,0.0355369395910145,0.4228424346102324
HH002574,financially_stressed_with_debt,0.05382118667295693,0.5022979308170279
HH002575,family_with_mortgage_and_children,0.09957235893639715,0.44190228179601915
HH002576,financially_stressed_with_debt,0.03781593349644473,0.4691702986003378
HH002577,family_with_mortgage_and_children,0.04706031075545542,0.39798866120947096
HH002578,pre_retirement_wealthy,0.1419836787882634,0.5887911481836445
HH002579,young_dual_income_low_assets,0.05345902198695532,0.4187519526801586
HH002580,secondly_wedded_paying_alimony,0.41456169488742284,0.48443340418556874
HH002581,one_high_earner_one_low_earner,0.10306510940347138,0.40355922318692594
HH002582,pre_retirement_wealthy,0.43979371045814175,0.6662458360788204
HH002583,one_high_earner_one_low_earner,0.07413639927818719,0.37950815168683805
HH002584,affluent_couple_brokerage_and_pensions,0.05182986230001773,0.40374605521747114
HH002585,self_employed_business_owner,0.1692023891456533,0.40498167262390283
HH002586,retired_couple_high_assets_low_income,0.2637420714049503,0.4169630898007583
HH002587,affluent_couple_brokerage_and_pensions,0.08360704594468088,0.40561498421134756
HH002588,young_dual_income_low_assets,0.04135021059116316,0.4146851687370424
HH002589,affluent_couple_brokerage_and_pensions,0.04554339308729259,0.4018293609577675
HH002590,family_with_mortgage_and_children,0.11223832531059923,0.39900969125230823
HH002591,financially_stressed_with_debt,0.0371092743673821,0.47242090715980783
HH002592,financially_stressed_with_debt,0.03306929222354153,0.5128543594404629
HH002593,one_high_earner_one_low_earner,0.24564605268576883,0.523046913305321
HH002594,retired_couple_high_assets_low_income,0.04039817497652185,0.3936375903682303
HH002595,young_dual_income_low_assets,0.03317813852014261,0.4281506696840081
HH002596,affluent_couple_brokerage_and_pensions,0.12193669290828839,0.41030284937909284
HH002597,one_high_earner_one_low_earner,0.10517847028213445,0.431957016397221
HH002598,divorced,0.03192108840952979,0.41287220644264705
HH002599,financially_stressed_with_debt,0.009506055886359664,0.4590877972655419
HH002600,affluent_couple_brokerage_and_pensions,0.12141140980911179,0.40370002954583734
HH002601,pre_retirement_wealthy,0.1738876560137372,0.41868003060596487
HH002602,affluent_couple_brokerage_and_pensions,0.10065828929318248,0.4407595541999288
HH002603,family_with_mortgage_and_children,0.02922393467139763,0.43630044758030295
HH002604,divorced,0.0402781904411159,0.3980853469200136
HH002605,affluent_couple_brokerage_and_pensions,0.11459866736857781,0.45598512590057266
HH002606,secondly_wedded_paying_alimony,0.19998469558217968,0.45874822413891514
HH002607,self_employed_business_owner,0.12846748973700728,0.3998836909808525
HH002608,widowed,0.05439925808974856,0.3927091297879488
HH002609,financially_stressed_with_debt,0.009468324900568677,0.43653214644781235
HH002610,one_high_earner_one_low_earner,0.15153766331650548,0.4110932637991718
HH002611,retired_couple_high_assets_low_income,0.03562117974156697,0.38226269564896803
HH002612,financially_stressed_with_debt,0.11594888175106571,0.5365690202796632
HH002613,pre_retirement_wealthy,0.10908683089651913,0.4149093699413092
HH002614,family_with_mortgage_and_children,0.2034854310391957,0.4831781418302829
HH002615,one_high_earner_one_low_earner,0.08141008406369993,0.4256501905792191
HH002616,one_high_earner_one_low_earner,0.224485072750586,0.4449617204935989
HH002617,retired_couple_high_assets_low_income,0.04764233890804192,0.38763215574492615
HH002618,family_with_mortgage_and_children,0.05461354476154909,0.4294007225464156
HH002619,self_employed_business_owner,0.08150727685811529,0.4515367273994695
HH002620,young_dual_income_low_assets,0.006414984154136912,0.3927681529232612
HH002621,affluent_couple_brokerage_and_pensions,0.021555753872172442,0.37825637504505344
HH002622,financially_stressed_with_debt,0.013859734205120499,0.4609854846991583
HH002623,young_dual_income_low_assets,0.0929205181611486,0.45073811447780504
HH002624,financially_stressed_with_debt,0.02989056242009023,0.49812767352353127
HH002625,affluent_couple_brokerage_and_pensions,0.04057759620329078,0.46530214863051306
HH002626,young_dual_income_low_assets,0.259393011613307,0.4629705377330912
HH002627,affluent_couple_brokerage_and_pensions,0.10091155101591505,0.3919774376719448
HH002628,divorced,0.32149653004244627,0.4129671723328173
HH002629,pre_retirement_wealthy,0.031875806583024635,0.3907005132316557
HH002630,affluent_couple_brokerage_and_pensions,0.020493900884132048,0.39104180439908154
HH002631,pre_retirement_wealthy,0.028340707515862,0.37796163534207083
HH002632,financially_stressed_with_debt,0.01694830582150622,0.45543093330332074
HH002633,self_employed_business_owner,0.16589400642557994,0.42680929006006907
HH002634,affluent_couple_brokerage_and_pensions,0.023437984024968286,0.4011591038772438
HH002635,self_employed_business_owner,0.03770692365058644,0.37006537312225546
HH002636,young_dual_income_low_assets,0.03741279741180358,0.43785986040357255
HH002637,family_with_mortgage_and_children,0.047788486252006004,0.5005136453032587
HH002638,widowed,0.07353052355777115,0.39013221432232514
HH002639,family_with_mortgage_and_children,0.11573009394149815,0.42099169969431316
HH002640,pre_retirement_wealthy,0.035473450212924265,0.41396985340632525
HH002641,secondly_wedded_paying_alimony,0.06129649556003606,0.4850226877647928
HH002642,affluent_couple_brokerage_and_pensions,0.08894064294592864,0.38827357720161815
HH002643,retired_couple_high_assets_low_income,0.035858587333335475,0.3739569793516603
HH002644,affluent_couple_brokerage_and_pensions,0.04267565798907738,0.4203851517103114
HH002645,young_dual_income_low_assets,0.049744846512074906,0.42884865420001533
HH002646,family_with_mortgage_and_children,0.09944035892011033,0.4342426433124459
HH002647,pre_retirement_wealthy,0.16357841194474237,0.4261046728943862
HH002648,family_with_mortgage_and_children,0.03827025308111115,0.4088980021245878
HH002649,family_with_mortgage_and_children,0.06745794383973285,0.412714966778768
HH002650,young_dual_income_low_assets,0.01712659407245651,0.4093536235910356
HH002651,divorced,0.022387787104308745,0.4082814868156339
HH002652,pre_retirement_wealthy,0.03355127047469846,0.3810029155481589
HH002653,family_with_mortgage_and_children,0.08308380270258264,0.39016019863934
HH002654,affluent_couple_brokerage_and_pensions,0.05304698164296981,0.407520370842464
HH002655,self_employed_business_owner,0.12339473592068884,0.4285815539813636
HH002656,self_employed_business_owner,0.12771749790690456,0.4102093300048061
HH002657,affluent_couple_brokerage_and_pensions,0.026765146907656225,0.36890019483405456
HH002658,financially_stressed_with_debt,0.05968463536597455,0.5287524830382272
HH002659,self_employed_business_owner,0.1290530912518999,0.4534496342222812
HH002660,widowed,0.046786678891169955,0.3709410727743882
HH002661,self_employed_business_owner,0.1963095690071196,0.4170993660628354
HH002662,secondly_wedded_paying_alimony,0.10240531262298432,0.4199115905494291
HH002663,pre_retirement_wealthy,0.03797449615850884,0.39435066434909816
HH002664,family_with_mortgage_and_children,0.10849464593468658,0.4435115712016222
HH002665,affluent_couple_brokerage_and_pensions,0.049525739908780834,0.4060476925677233
HH002666,family_with_mortgage_and_children,0.02724735317541637,0.40634368491001027
HH002667,one_high_earner_one_low_earner,0.09309867133545469,0.4430918725799121
HH002668,family_with_mortgage_and_children,0.02754933513119316,0.39294778616639425
HH002669,pre_retirement_wealthy,0.0511018225889145,0.39132116993880484
HH002670,family_with_mortgage_and_children,0.1628713546775859,0.5631896201240527
HH002671,young_dual_income_low_assets,0.0579866590827998,0.4060507981712497
HH002672,affluent_couple_brokerage_and_pensions,0.0897870001922686,0.40272927359474475
HH002673,financially_stressed_with_debt,0.03447134450112803,0.45314584117248047
HH002674,affluent_couple_brokerage_and_pensions,0.02770324962296703,0.3808933236003616
HH002675,affluent_couple_brokerage_and_pensions,0.04536019959942991,0.38576624190235964
HH002676,affluent_couple_brokerage_and_pensions,0.07395768979911718,0.4018270298939836
HH002677,one_high_earner_one_low_earner,0.11874623212118711,0.4534035374065848
HH002678,affluent_couple_brokerage_and_pensions,0.08478464130239624,0.3965459481485994
HH002679,financially_stressed_with_debt,0.017886599011632157,0.5166581352104594
HH002680,one_high_earner_one_low_earner,0.0943038274238866,0.3944092438230691
HH002681,pre_retirement_wealthy,0.05371855516062571,0.38889039361550914
HH002682,affluent_couple_brokerage_and_pensions,0.055403474460944374,0.3819987277418643
HH002683,divorced,0.09616174615990308,0.3948294106913628
HH002684,one_high_earner_one_low_earner,0.0485000029807318,0.3963085342957824
HH002685,self_employed_business_owner,0.12341627036738352,0.4347861695429246
HH002686,widowed,0.13042584945299773,0.43591113990378544
HH002687,secondly_wedded_paying_alimony,0.15774530765115546,0.5023318012588514
HH002688,divorced,0.033629635138547165,0.39451895288626543
HH002689,family_with_mortgage_and_children,0.12491602628397801,0.4082625970658023
HH002690,self_employed_business_owner,0.1694773066823433,0.4272538690450245
HH002691,retired_couple_high_assets_low_income,0.13696247010401266,0.3950133954222427
HH002692,affluent_couple_brokerage_and_pensions,0.08277159509322897,0.3807298634047302
HH002693,young_dual_income_low_assets,0.02519275290589617,0.39696964708577864
HH002694,secondly_wedded_paying_alimony,0.3276285204883328,0.4562007647524144
HH002695,affluent_couple_brokerage_and_pensions,0.10804031238971047,0.41802109724598624
HH002696,one_high_earner_one_low_earner,0.17021694890411607,0.4206098625131936
HH002697,self_employed_business_owner,0.03321574046625497,0.41069998229699145
HH002698,family_with_mortgage_and_children,0.12570153737399667,0.44023602524026867
HH002699,financially_stressed_with_debt,0.14831735097733187,0.5958912861739306
HH002700,self_employed_business_owner,0.21747894874785867,0.46808568118458227
HH002701,family_with_mortgage_and_children,0.08391357745173351,0.41790472239358706
HH002702,family_with_mortgage_and_children,0.07091780024037682,0.4046021504889612
HH002703,affluent_couple_brokerage_and_pensions,0.11852705433100431,0.41243349374842436
HH002704,affluent_couple_brokerage_and_pensions,0.05062229090421783,0.44606770437114146
HH002705,affluent_couple_brokerage_and_pensions,0.11408692141249327,0.4112093306064591
HH002706,family_with_mortgage_and_children,0.06382290817164044,0.4349707699807803
HH002707,young_dual_income_low_assets,0.02463225413167948,0.4290330986398931
HH002708,pre_retirement_wealthy,0.034269919133320115,0.4249048549826785
HH002709,self_employed_business_owner,0.0327249151915493,0.3895755795644102
HH002710,affluent_couple_brokerage_and_pensions,0.04422058653522551,0.3879467904053245
HH002711,retired_couple_high_assets_low_income,0.1471078789167617,0.4257607232439633
HH002712,affluent_couple_brokerage_and_pensions,0.04363824128687079,0.3854774131247795
HH002713,family_with_mortgage_and_children,0.10878559233114284,0.4490004661610935
HH002714,divorced,0.01815876063175764,0.3788945796074909
HH002715,pre_retirement_wealthy,0.03497209195882547,0.3961399779011069
HH002716,pre_retirement_wealthy,0.11474425708043107,0.4253781805841412
HH002717,family_with_mortgage_and_children,0.043188836790917735,0.4325366415738236
HH002718,divorced,0.05705335273193004,0.4119701871099621
HH002719,financially_stressed_with_debt,0.01443123578602783,0.4637672975793561
HH002720,affluent_couple_brokerage_and_pensions,0.030750569806017113,0.4371080974397075
HH002721,retired_couple_high_assets_low_income,0.26273708615562985,0.4546166785813891
HH002722,pre_retirement_wealthy,0.08174648202585008,0.38710442030783915
HH002723,family_with_mortgage_and_children,0.07953429244405721,0.49270460424172013
HH002724,one_high_earner_one_low_earner,0.03125701038884857,0.4038554838169815
HH002725,one_high_earner_one_low_earner,0.06809069299179016,0.3953160251842125
HH002726,retired_couple_high_assets_low_income,0.09748296922605351,0.4092266300957612
HH002727,one_high_earner_one_low_earner,0.20235166902221494,0.4559067246562351
HH002728,family_with_mortgage_and_children,0.06810039997577447,0.43486577333247606
HH002729,one_high_earner_one_low_earner,0.02992700472399698,0.3941240912486386
HH002730,financially_stressed_with_debt,0.07157916072779605,0.5050411214927734
HH002731,family_with_mortgage_and_children,0.09364217350254528,0.413521231224607
HH002732,self_employed_business_owner,0.09178471854497453,0.43820994121627915
HH002733,financially_stressed_with_debt,0.010019614117040136,0.4827035367030461
HH002734,financially_stressed_with_debt,0.29773954763728083,0.556689620147023
HH002735,financially_stressed_with_debt,0.05922659163245854,0.5157185839337151
HH002736,family_with_mortgage_and_children,0.12570659292538192,0.40276458569722057
HH002737,family_with_mortgage_and_children,0.15060748234436333,0.40951982527872727
HH002738,pre_retirement_wealthy,0.13809385842815794,0.4096223509689939
HH002739,affluent_couple_brokerage_and_pensions,0.12026209606927715,0.3986696563966919
HH002740,self_employed_business_owner,0.03689944852582754,0.38583197908274947
HH002741,pre_retirement_wealthy,0.06236124210657947,0.4138435516371638
HH002742,secondly_wedded_paying_alimony,0.14113967581834844,0.4872589485815304
HH002743,pre_retirement_wealthy,0.05274017045304291,0.4106523454049425
HH002744,family_with_mortgage_and_children,0.10422430208498046,0.4038054008201716
HH002745,family_with_mortgage_and_children,0.09196113969207723,0.4220794422903607
HH002746,pre_retirement_wealthy,0.15325149252416106,0.41443855880475156
HH002747,one_high_earner_one_low_earner,0.09206557616781452,0.45971564957398797
HH002748,retired_couple_high_assets_low_income,0.14986406239042727,0.4241581097012225
HH002749,widowed,0.1421368088720269,0.4191275105674148
HH002750,one_high_earner_one_low_earner,0.10702064246045023,0.40904954785865055
HH002751,self_employed_business_owner,0.020592077054269898,0.4043460294865116
HH002752,secondly_wedded_paying_alimony,0.3004221242080141,0.5067217473756114
HH002753,retired_couple_high_assets_low_income,0.08997232133204378,0.4134854229831832
HH002754,family_with_mortgage_and_children,0.04595108681924394,0.5440746937176926
HH002755,pre_retirement_wealthy,0.030664222708902057,0.40471420588676804
HH002756,family_with_mortgage_and_children,0.15341211979950373,0.39359363172830253
HH002757,family_with_mortgage_and_children,0.08525728929808853,0.44667311701459306
HH002758,young_dual_income_low_assets,0.10138675421750415,0.4218800502001937
HH002759,family_with_mortgage_and_children,0.11921619888047945,0.5455211773079154
HH002760,young_dual_income_low_assets,0.017023405295198486,0.42822955830134557
HH002761,pre_retirement_wealthy,0.027942744150767605,0.4057066038106863
HH002762,financially_stressed_with_debt,0.028655209245117462,0.5188327371623545
HH002763,affluent_couple_brokerage_and_pensions,0.09956085186057126,0.4145350305238733
HH002764,family_with_mortgage_and_children,0.10579451115483945,0.4360516719571341
HH002765,self_employed_business_owner,0.1814569504469838,0.43129893335110664
HH002766,family_with_mortgage_and_children,0.14128363749856498,0.385603498539873
HH002767,young_dual_income_low_assets,0.014381116709079319,0.41861202194760544
HH002768,young_dual_income_low_assets,0.10009690119538735,0.44150100175326823
HH002769,one_high_earner_one_low_earner,0.3997887549725244,0.43791324369184514
HH002770,divorced,0.022557580720566663,0.38286330564416526
HH002771,family_with_mortgage_and_children,0.17208244331972256,0.49005387072404527
HH002772,divorced,0.07705237678184809,0.40091293810041395
HH002773,affluent_couple_brokerage_and_pensions,0.0638403306682844,0.4377773340039923
HH002774,retired_couple_high_assets_low_income,0.04044179636026059,0.4040553487712017
HH002775,family_with_mortgage_and_children,0.0409580510807845,0.5102148589608567
HH002776,one_high_earner_one_low_earner,0.054819914325410626,0.4087795698687908
HH002777,secondly_wedded_paying_alimony,0.14637999252908557,0.5046752251503343
HH002778,widowed,0.022626721842611136,0.3775650939184896
HH002779,family_with_mortgage_and_children,0.0792960526391811,0.3999460382781372
HH002780,pre_retirement_wealthy,0.025622476019540267,0.3733733025109991
HH002781,pre_retirement_wealthy,0.04401743042212724,0.40206983119626744
HH002782,family_with_mortgage_and_children,0.14478601365898017,0.45255023866173316
HH002783,self_employed_business_owner,0.08499488040028938,0.3819100656346394
HH002784,pre_retirement_wealthy,0.03297176452038607,0.39367812633898797
HH002785,affluent_couple_brokerage_and_pensions,0.03712440327925344,0.3819980742980054
HH002786,one_high_earner_one_low_earner,0.017366534299505524,0.37664201363218563
HH002787,self_employed_business_owner,0.043062505193268,0.3810408585869532
HH002788,self_employed_business_owner,0.3265447063500881,0.5491702173938908
HH002789,affluent_couple_brokerage_and_pensions,0.04710895961166857,0.3839447405575524
HH002790,affluent_couple_brokerage_and_pensions,0.09517604452206732,0.43120546103199214
HH002791,retired_couple_high_assets_low_income,0.18693080886400504,0.4133571054911865
HH002792,self_employed_business_owner,0.36033811745570754,0.6602206444418911
HH002793,affluent_couple_brokerage_and_pensions,0.028296183187348077,0.43123483132536683
HH002794,one_high_earner_one_low_earner,0.12880464206819942,0.4101528606846792
HH002795,retired_couple_high_assets_low_income,0.11520207618016826,0.40030385269369106
HH002796,pre_retirement_wealthy,0.04493727800637808,0.4030704325576053
HH002797,pre_retirement_wealthy,0.024889802691072077,0.404568640866935
HH002798,affluent_couple_brokerage_and_pensions,0.10380122136280165,0.3798284712115634
HH002799,financially_stressed_with_debt,0.043263739643590204,0.5007108323758112
HH002800,affluent_couple_brokerage_and_pensions,0.04415051795520218,0.4278810730248319
HH002801,pre_retirement_wealthy,0.05698983268885854,0.38291063079272225
HH002802,young_dual_income_low_assets,0.017135556585164184,0.41386494183308453
HH002803,financially_stressed_with_debt,0.04740522817853567,0.502040567740447
